step,position,action,market_return,gross_pnl,cost,net_pnl,cumul_net_pnl
69,-19.951822,SHORT,-0.002366,0.047207,0.000412,0.046795,-0.417569
70,-19.94368,SHORT,-0.004341,0.086577,4e-06,0.086572,-0.330997
71,-19.917725,SHORT,-6.8e-05,0.001354,1.3e-05,0.001341,-0.329656
72,-19.908262,SHORT,0.002105,-0.041911,5e-06,-0.041915,-0.371571
73,-19.937151,SHORT,-0.003942,0.0786,1.4e-05,0.078585,-0.292986
74,-19.924002,SHORT,0.0,-0.0,7e-06,-7e-06,-0.292993
75,-19.907194,SHORT,-0.000681,0.013563,8e-06,0.013554,-0.279438
76,-19.851063,SHORT,-0.002115,0.041984,2.8e-05,0.041956,-0.237482
77,-19.750937,SHORT,0.000273,-0.005395,5e-05,-0.005445,-0.242927
78,-19.73646,SHORT,0.001092,-0.021549,7e-06,-0.021557,-0.264484
79,-19.54458,SHORT,0.002316,-0.04527,9.6e-05,-0.045366,-0.30985
80,-19.906992,SHORT,-0.000749,0.014906,0.000181,0.014725,-0.295125
81,-19.897289,SHORT,-0.001499,0.029831,5e-06,0.029826,-0.265299
82,-19.898943,SHORT,0.001431,-0.028478,1e-06,-0.028479,-0.293778
83,-19.887064,SHORT,0.000749,-0.014892,6e-06,-0.014898,-0.308676
84,-19.899757,SHORT,-0.000613,0.012191,6e-06,0.012185,-0.296491
85,-19.886366,SHORT,-0.001022,0.020322,7e-06,0.020315,-0.276176
86,-19.904173,SHORT,-0.001091,0.021719,9e-06,0.02171,-0.254465
87,-19.869236,SHORT,-0.000614,0.012206,1.7e-05,0.012188,-0.242277
88,-19.807955,SHORT,0.002114,-0.041882,3.1e-05,-0.041912,-0.284189
89,19.835207,LONG,6.8e-05,0.001351,0.019822,-0.01847,-0.302659
90,19.57888,LONG,-0.001841,-0.036048,0.000128,-0.036176,-0.338836
91,19.819838,LONG,-0.001845,-0.036559,0.00012,-0.03668,-0.375516
92,19.860851,LONG,0.000137,0.002716,2.1e-05,0.002696,-0.37282
93,-19.952877,SHORT,-0.000889,0.017743,0.019907,-0.002164,-0.374984
94,-19.868401,SHORT,-0.002124,0.042194,4.2e-05,0.042151,-0.332833
95,-19.431517,SHORT,0.001028,-0.019978,0.000218,-0.020197,-0.35303
96,-19.791342,SHORT,0.00219,-0.04334,0.00018,-0.04352,-0.396549
97,19.961609,LONG,-0.001231,-0.024577,0.019876,-0.044453,-0.441002
98,19.957005,LONG,-0.004802,-0.095842,2e-06,-0.095844,-0.536847
99,19.963232,LONG,0.000481,0.009608,3e-06,0.009605,-0.527242
100,19.967443,LONG,0.001511,0.030173,2e-06,0.030171,-0.497071
101,19.97179,LONG,0.000274,0.005482,2e-06,0.00548,-0.491591
102,19.970856,LONG,-0.001098,-0.021937,0.0,-0.021937,-0.513529
103,19.968693,LONG,-0.001719,-0.034321,1e-06,-0.034322,-0.547851
104,19.970823,LONG,0.000138,0.002748,1e-06,0.002747,-0.545104
105,-19.717045,SHORT,-0.001859,0.03666,0.019844,0.016816,-0.528287
106,-11.626349,SHORT,0.002272,-0.026415,0.004045,-0.030461,-0.558748
107,-19.652641,SHORT,0.000825,-0.016212,0.004013,-0.020225,-0.578973
108,-19.910528,SHORT,0.000618,-0.012309,0.000129,-0.012438,-0.591411
109,19.772436,LONG,-0.000481,-0.009507,0.019841,-0.029348,-0.62076
110,13.953385,LONG,0.000755,0.010541,0.00291,0.007632,-0.613128
111,15.372069,LONG,0.000823,0.012659,0.000709,0.01195,-0.601179
112,15.314311,LONG,-0.002266,-0.034706,2.9e-05,-0.034735,-0.635913
113,19.939814,LONG,0.002266,0.045189,0.002313,0.042876,-0.593038
114,19.850403,LONG,-0.002198,-0.043621,4.5e-05,-0.043666,-0.636704
115,19.892647,LONG,-0.000825,-0.016418,2.1e-05,-0.016439,-0.653142
116,19.948921,LONG,-0.001446,-0.028845,2.8e-05,-0.028873,-0.682015
117,19.96962,LONG,0.002202,0.043983,1e-05,0.043973,-0.638043
118,19.962677,LONG,0.001717,0.034282,3e-06,0.034279,-0.603764
119,19.960306,LONG,-0.001511,-0.030162,1e-06,-0.030163,-0.633927
