step,position,action,market_return,gross_pnl,cost,net_pnl,cumul_net_pnl
29,19.955379,LONG,0.006386,0.127432,0.019902,0.107531,0.305652
30,19.937323,LONG,0.004644,0.09258,9e-06,0.092571,0.398223
31,19.837124,LONG,0.003401,0.06746,5e-05,0.067409,0.465632
32,19.476929,LONG,0.00156,0.030392,0.00018,0.030212,0.495845
33,-19.802582,SHORT,-0.002783,0.055117,0.01964,0.035478,0.531322
34,-19.571224,SHORT,0.008259,-0.161648,0.000116,-0.161764,0.369559
35,-19.797852,SHORT,-0.00446,0.088294,0.000113,0.088181,0.457739
36,-19.880817,SHORT,-0.00448,0.089061,4.1e-05,0.08902,0.546759
37,-19.881187,SHORT,0.002378,-0.04728,0.0,-0.04728,0.499479
38,-19.845711,SHORT,-0.006195,0.122943,1.8e-05,0.122925,0.622403
39,-18.974619,SHORT,-0.003489,0.066197,0.000436,0.065762,0.688165
40,-10.871741,SHORT,-0.001303,0.014164,0.004051,0.010113,0.698278
41,19.968704,LONG,0.004518,0.090226,0.01542,0.074806,0.773084
42,19.945026,LONG,-0.008024,-0.160037,1.2e-05,-0.160049,0.613035
43,19.953201,LONG,-0.000827,-0.016494,4e-06,-0.016498,0.596538
44,19.955626,LONG,-0.003175,-0.06336,1e-06,-0.063361,0.533176
45,19.955708,LONG,0.005653,0.112807,0.0,0.112807,0.645983
46,19.953842,LONG,-0.000825,-0.016467,1e-06,-0.016468,0.629515
47,19.952015,LONG,-0.002894,-0.057736,1e-06,-0.057737,0.571778
48,19.954552,LONG,0.000276,0.005507,1e-06,0.005505,0.577283
49,19.795835,LONG,0.000758,0.015015,7.9e-05,0.014936,0.592219
50,19.36253,LONG,0.004196,0.081241,0.000217,0.081024,0.673243
51,3.911144,LONG,0.002468,0.009653,0.007726,0.001927,0.675169
52,-19.838936,SHORT,0.008251,-0.163685,0.011875,-0.17556,0.499609
53,18.394695,LONG,-0.000408,-0.007496,0.019117,-0.026613,0.472996
54,19.879404,LONG,-0.003607,-0.071706,0.000742,-0.072448,0.400548
55,19.937359,LONG,0.002519,0.050232,2.9e-05,0.050203,0.450751
56,19.932949,LONG,0.00068,0.013552,2e-06,0.013549,0.4643
57,19.933443,LONG,-0.000612,-0.012196,0.0,-0.012197,0.452104
58,19.933569,LONG,0.001359,0.027093,0.0,0.027093,0.479197
59,19.918161,LONG,-0.000815,-0.016239,8e-06,-0.016246,0.46295
60,19.926086,LONG,0.001766,0.035181,4e-06,0.035177,0.498127
61,19.934855,LONG,0.002372,0.047282,4e-06,0.047278,0.545405
62,19.909401,LONG,-0.000406,-0.008087,1.3e-05,-0.0081,0.537305
63,19.919395,LONG,0.002907,0.057915,5e-06,0.05791,0.595215
64,19.888838,LONG,0.003841,0.076395,1.5e-05,0.07638,0.671595
65,19.801676,LONG,-0.000942,-0.018654,4.4e-05,-0.018698,0.652897
66,19.680452,LONG,-0.002427,-0.047755,6.1e-05,-0.047816,0.605081
67,19.832699,LONG,-0.001486,-0.029467,7.6e-05,-0.029543,0.575538
68,19.94294,LONG,0.000946,0.018861,5.5e-05,0.018806,0.594344
69,-19.866728,SHORT,-0.002366,0.047006,0.019905,0.027101,0.621445
70,-19.485704,SHORT,-0.004341,0.084588,0.000191,0.084398,0.705843
71,-13.382354,SHORT,-6.8e-05,0.00091,0.003052,-0.002142,0.703701
72,-0.0,FLAT,0.002105,-0.0,0.006691,-0.006691,0.69701
73,-12.124687,SHORT,-0.003942,0.0478,0.006062,0.041738,0.738748
74,-4.829839,SHORT,0.0,-0.0,0.003647,-0.003647,0.7351
75,18.270124,LONG,-0.000681,-0.012447,0.01155,-0.023997,0.711103
76,19.92663,LONG,-0.002115,-0.042144,0.000828,-0.042972,0.668131
77,19.916979,LONG,0.000273,0.00544,5e-06,0.005435,0.673566
78,19.925829,LONG,0.001092,0.021756,4e-06,0.021752,0.695318
79,19.902431,LONG,0.002316,0.046099,1.2e-05,0.046087,0.741405
80,19.338512,LONG,-0.000749,-0.01448,0.000282,-0.014762,0.726642
81,19.688841,LONG,-0.001499,-0.029519,0.000175,-0.029694,0.696949
82,19.887991,LONG,0.001431,0.028463,0.0001,0.028363,0.725312
83,19.796555,LONG,0.000749,0.014824,4.6e-05,0.014779,0.740091
84,19.445089,LONG,-0.000613,-0.011913,0.000176,-0.012089,0.728002
85,19.940052,LONG,-0.001022,-0.020377,0.000247,-0.020624,0.707378
86,19.944416,LONG,-0.001091,-0.021763,2e-06,-0.021765,0.685612
87,19.951223,LONG,-0.000614,-0.012256,3e-06,-0.01226,0.673353
88,19.949949,LONG,0.002114,0.042182,1e-06,0.042181,0.715534
89,19.953241,LONG,6.8e-05,0.001359,2e-06,0.001358,0.716892
90,19.953388,LONG,-0.001841,-0.036738,0.0,-0.036738,0.680154
91,19.957289,LONG,-0.001845,-0.036813,2e-06,-0.036815,0.643339
92,19.958773,LONG,0.000137,0.002729,1e-06,0.002729,0.646068
93,-19.933481,SHORT,-0.000889,0.017725,0.019946,-0.002221,0.643847
94,-19.672186,SHORT,-0.002124,0.041777,0.000131,0.041646,0.685493
95,-18.493952,SHORT,0.001028,-0.019014,0.000589,-0.019603,0.66589
96,-19.129057,SHORT,0.00219,-0.041889,0.000318,-0.042207,0.623683
97,19.957722,LONG,-0.001231,-0.024572,0.019543,-0.044115,0.579568
98,19.953465,LONG,-0.004802,-0.095825,2e-06,-0.095827,0.483741
99,19.95899,LONG,0.000481,0.009606,3e-06,0.009603,0.493344
100,19.958723,LONG,0.001511,0.030159,0.0,0.030159,0.523503
101,19.92485,LONG,0.000274,0.005469,1.7e-05,0.005452,0.528955
102,19.930145,LONG,-0.001098,-0.021892,3e-06,-0.021895,0.507061
103,19.884127,LONG,-0.001719,-0.034176,2.3e-05,-0.034199,0.472862
104,19.916578,LONG,0.000138,0.002741,1.6e-05,0.002724,0.475586
105,-19.830032,SHORT,-0.001859,0.03687,0.019873,0.016997,0.492583
106,-18.940683,SHORT,0.002272,-0.043034,0.000445,-0.043478,0.449105
107,-19.752155,SHORT,0.000825,-0.016294,0.000406,-0.0167,0.432405
108,-19.89089,SHORT,0.000618,-0.012297,6.9e-05,-0.012367,0.420039
109,-12.057657,SHORT,-0.000481,0.005798,0.003917,0.001881,0.42192
110,-9.669991,SHORT,0.000755,-0.007305,0.001194,-0.008499,0.41342
111,-9.276506,SHORT,0.000823,-0.007639,0.000197,-0.007836,0.405584
112,-17.857267,SHORT,-0.002266,0.040469,0.00429,0.036179,0.441763
113,19.769482,LONG,0.002266,0.044803,0.018813,0.025989,0.467752
114,19.932512,LONG,-0.002198,-0.043802,8.2e-05,-0.043883,0.423869
115,19.93508,LONG,-0.000825,-0.016453,1e-06,-0.016454,0.407415
116,19.946661,LONG,-0.001446,-0.028842,6e-06,-0.028847,0.378568
117,19.945314,LONG,0.002202,0.043929,1e-06,0.043929,0.422497
118,19.920574,LONG,0.001717,0.03421,1.2e-05,0.034198,0.456694
119,19.703749,LONG,-0.001511,-0.029774,0.000108,-0.029883,0.426812
120,19.349915,LONG,-0.002064,-0.039943,0.000177,-0.04012,0.386691
121,19.861778,LONG,0.001721,0.034173,0.000256,0.033917,0.420608
122,19.842644,LONG,-0.000206,-0.004094,1e-05,-0.004103,0.416505
123,19.867468,LONG,0.000206,0.004099,1.2e-05,0.004086,0.420591
124,19.864201,LONG,-0.002134,-0.042388,2e-06,-0.04239,0.378202
125,-19.761284,SHORT,0.000482,-0.00953,0.019813,-0.029342,0.348859
126,-19.524305,SHORT,-0.000689,0.013452,0.000118,0.013334,0.362193
127,-19.001316,SHORT,-0.002277,0.043267,0.000261,0.043005,0.405198
128,-10.201069,SHORT,-0.00575,0.058657,0.0044,0.054257,0.459455
129,19.949589,LONG,0.003745,0.074707,0.015075,0.059632,0.519087
130,19.947012,LONG,-0.000762,-0.015194,1e-06,-0.015195,0.503893
131,19.944769,LONG,-0.002775,-0.055341,1e-06,-0.055342,0.448551
132,19.945757,LONG,-0.001529,-0.030504,0.0,-0.030505,0.418046
133,19.352278,LONG,-0.002926,-0.056629,0.000297,-0.056926,0.36112
134,19.889423,LONG,0.002439,0.048513,0.000269,0.048244,0.409364
135,19.863455,LONG,0.004237,0.084159,1.3e-05,0.084146,0.49351
136,-19.919247,SHORT,-0.002498,0.049764,0.019891,0.029872,0.523382
137,19.984348,LONG,0.003468,0.069308,0.019952,0.049357,0.572738
138,19.945677,LONG,0.001246,0.024844,1.9e-05,0.024825,0.597563
139,19.941183,LONG,-0.007009,-0.139774,2e-06,-0.139776,0.457787
140,19.958698,LONG,-0.001324,-0.026427,9e-06,-0.026436,0.431351
141,19.953598,LONG,0.004384,0.08747,3e-06,0.087468,0.518819
142,19.940371,LONG,0.000972,0.019373,7e-06,0.019366,0.538185
143,19.919882,LONG,-0.000763,-0.015204,1e-05,-0.015215,0.522971
144,19.920021,LONG,0.000208,0.004148,0.0,0.004148,0.527119
145,-19.940187,SHORT,-0.004591,0.091545,0.01993,0.071615,0.598734
146,-19.876354,SHORT,-0.009035,0.179575,3.2e-05,0.179543,0.778277
147,16.67885,LONG,0.0026,0.04336,0.018278,0.025082,0.803359
148,19.923571,LONG,0.001893,0.037712,0.001622,0.036089,0.839449
149,19.959587,LONG,0.00042,0.008386,1.8e-05,0.008368,0.847816
150,19.957666,LONG,0.00112,0.022343,1e-06,0.022342,0.870158
151,19.95417,LONG,0.00537,0.107157,2e-06,0.107156,0.977314
152,19.934093,LONG,0.001043,0.020787,1e-05,0.020777,0.998091
153,19.924122,LONG,0.003884,0.077375,5e-06,0.07737,1.075461
154,19.762867,LONG,0.000623,0.012307,8.1e-05,0.012226,1.087687
155,0.0,FLAT,-0.000484,-0.0,0.009881,-0.009881,1.077806
156,-1.871947,SHORT,-0.003744,0.007009,0.000936,0.006073,1.083879
157,-19.531023,SHORT,0.001804,-0.035242,0.00883,-0.044072,1.039807
158,-19.695362,SHORT,0.001524,-0.030021,8.2e-05,-0.030104,1.009703
159,-19.861254,SHORT,6.9e-05,-0.001375,8.3e-05,-0.001458,1.008245
160,-19.840269,SHORT,0.002765,-0.054864,1e-05,-0.054875,0.95337
161,-19.893785,SHORT,-0.002073,0.041245,2.7e-05,0.041218,0.994589
162,-19.805294,SHORT,0.002418,-0.047897,4.4e-05,-0.047941,0.946648
163,-19.907539,SHORT,0.001173,-0.023342,5.1e-05,-0.023393,0.923254
164,-19.863594,SHORT,0.001584,-0.031468,2.2e-05,-0.03149,0.891765
165,-18.793631,SHORT,0.001513,-0.028434,0.000535,-0.028969,0.862796
166,-19.34375,SHORT,-0.000137,0.002659,0.000275,0.002384,0.865179
167,-19.590019,SHORT,-0.003304,0.064734,0.000123,0.064611,0.92979
168,11.825768,LONG,6.9e-05,0.000815,0.015708,-0.014892,0.914897
169,19.850294,LONG,-0.000552,-0.010953,0.004012,-0.014965,0.899932
170,19.925825,LONG,0.003856,0.076833,3.8e-05,0.076795,0.976728
171,19.896959,LONG,0.00254,0.050529,1.4e-05,0.050515,1.027243
172,12.142992,LONG,-0.001441,-0.017493,0.003877,-0.02137,1.005873
173,-19.088163,SHORT,-0.001511,0.02885,0.015616,0.013234,1.019107
174,-17.88722,SHORT,0.001305,-0.023351,0.0006,-0.023951,0.995156
175,-14.752257,SHORT,0.000206,-0.003038,0.001567,-0.004606,0.99055
176,-9.422791,SHORT,0.000206,-0.00194,0.002665,-0.004605,0.985945
177,19.914885,LONG,-0.000206,-0.004101,0.014669,-0.01877,0.967175
178,19.943346,LONG,0.001303,0.025996,1.4e-05,0.025981,0.993157
179,19.936453,LONG,0.000137,0.002733,3e-06,0.00273,0.995887
180,19.938478,LONG,0.001986,0.039597,1e-06,0.039596,1.035483
181,19.915237,LONG,0.000205,0.004087,1.2e-05,0.004075,1.039558
182,19.876791,LONG,-0.001986,-0.039466,1.9e-05,-0.039486,1.000072
183,19.928658,LONG,0.001164,0.023205,2.6e-05,0.023179,1.023252
184,19.936123,LONG,0.004303,0.085794,4e-06,0.08579,1.109042
185,19.930376,LONG,0.003946,0.078637,3e-06,0.078634,1.187676
186,19.773897,LONG,-0.001155,-0.022836,7.8e-05,-0.022914,1.164762
187,19.812918,LONG,-0.002654,-0.052592,2e-05,-0.052611,1.11215
188,19.931519,LONG,-0.000409,-0.008152,5.9e-05,-0.008211,1.103939
189,-19.943935,SHORT,-0.001843,0.036748,0.019938,0.01681,1.120749
190,-19.91963,SHORT,-0.000683,0.013611,1.2e-05,0.013599,1.134348
191,-19.917978,SHORT,-0.00171,0.034065,1e-06,0.034064,1.168413
192,-19.890282,SHORT,-0.001782,0.03544,1.4e-05,0.035427,1.203839
193,19.966702,LONG,0.000137,0.002739,0.019928,-0.01719,1.18665
194,19.954784,LONG,-0.004123,-0.082282,6e-06,-0.082288,1.104362
195,19.954966,LONG,0.000344,0.00687,0.0,0.00687,1.111231
196,19.959677,LONG,0.000207,0.004122,2e-06,0.004119,1.115351
197,19.958813,LONG,0.00055,0.010987,0.0,0.010986,1.126337
198,19.956196,LONG,-0.004412,-0.088052,1e-06,-0.088054,1.038284
199,19.959021,LONG,-0.000138,-0.002758,1e-06,-0.00276,1.035524
200,19.960016,LONG,-0.000138,-0.002759,0.0,-0.002759,1.032765
201,-11.872031,SHORT,-0.002838,0.033689,0.015916,0.017773,1.050537
202,-2.248518,SHORT,0.006425,-0.014447,0.004812,-0.019259,1.031279
203,-19.687113,SHORT,-0.002897,0.057025,0.008719,0.048305,1.079584
204,-19.824144,SHORT,0.005098,-0.10106,6.9e-05,-0.101129,0.978455
205,19.973848,LONG,0.001579,0.031542,0.019899,0.011643,0.990099
206,19.945162,LONG,0.000617,0.012311,1.4e-05,0.012297,1.002396
207,19.947336,LONG,-0.001441,-0.028742,1e-06,-0.028743,0.973653
208,19.940266,LONG,0.000275,0.005476,4e-06,0.005472,0.979125
209,19.940119,LONG,0.003973,0.079231,0.0,0.07923,1.058356
210,19.889101,LONG,0.00239,0.047538,2.6e-05,0.047512,1.105868
211,-0.959498,SHORT,0.000341,-0.000327,0.010424,-0.010751,1.095117
212,-19.385147,SHORT,-0.000887,0.017191,0.009213,0.007978,1.103095
213,-18.506399,SHORT,0.007343,-0.135901,0.000439,-0.136341,0.966754
214,-19.75165,SHORT,-0.003053,0.060306,0.000623,0.059684,1.026438
215,-19.823835,SHORT,-0.00136,0.02696,3.6e-05,0.026924,1.053362
216,-18.49464,SHORT,0.005361,-0.099154,0.000665,-0.099818,0.953543
217,-19.507414,SHORT,0.003513,-0.068535,0.000506,-0.069041,0.884502
218,-19.871252,SHORT,0.002223,-0.044178,0.000182,-0.04436,0.840142
219,-19.902958,SHORT,0.000404,-0.008035,1.6e-05,-0.00805,0.832092
220,-19.907104,SHORT,0.002888,-0.057498,2e-06,-0.0575,0.774592
221,-19.900394,SHORT,0.018211,-0.362413,3e-06,-0.362416,0.412176
222,-19.934834,SHORT,0.001448,-0.028864,1.7e-05,-0.028882,0.383294
223,-19.946524,SHORT,-0.001053,0.021,6e-06,0.020995,0.404289
224,-19.94742,SHORT,0.00079,-0.015753,0.0,-0.015754,0.388535
225,-19.949839,SHORT,-0.008257,0.164729,1e-06,0.164727,0.553262
226,-19.947733,SHORT,-0.000597,0.011912,1e-06,0.011911,0.565173
227,-19.937555,SHORT,-0.000531,0.010589,5e-06,0.010584,0.575757
228,-19.932436,SHORT,0.007542,-0.150325,3e-06,-0.150327,0.42543
229,16.237953,LONG,0.000922,0.014976,0.018085,-0.003109,0.42232
230,19.808331,LONG,-0.002175,-0.043089,0.001785,-0.044874,0.377447
231,19.917068,LONG,0.002307,0.045948,5.4e-05,0.045893,0.42334
232,19.898869,LONG,0.00309,0.061479,9e-06,0.06147,0.48481
233,19.828005,LONG,-0.001314,-0.026045,3.5e-05,-0.02608,0.458729
234,19.87377,LONG,-0.001908,-0.037913,2.3e-05,-0.037936,0.420793
235,19.936663,LONG,0.001185,0.023615,3.1e-05,0.023584,0.444377
236,19.935459,LONG,-6.6e-05,-0.001311,1e-06,-0.001312,0.443065
237,19.947611,LONG,0.003873,0.077258,6e-06,0.077252,0.520317
238,19.946333,LONG,0.001702,0.033949,1e-06,0.033948,0.554266
239,19.944704,LONG,-0.000327,-0.006524,1e-06,-0.006524,0.547741
240,19.939463,LONG,-0.004722,-0.094153,3e-06,-0.094156,0.453586
241,-19.283092,SHORT,0.000329,-0.006337,0.019611,-0.025948,0.427637
242,-19.121889,SHORT,-0.005271,0.100794,8.1e-05,0.100714,0.528351
243,17.758188,LONG,-0.005963,-0.1059,0.01844,-0.12434,0.404011
244,19.942598,LONG,-0.009079,-0.181068,0.001092,-0.18216,0.221851
245,19.961706,LONG,-0.002283,-0.045569,1e-05,-0.045578,0.176273
246,19.955647,LONG,-0.001951,-0.038938,3e-06,-0.038941,0.137332
247,19.958794,LONG,0.009385,0.187307,2e-06,0.187306,0.324638
248,19.956665,LONG,-0.002004,-0.039985,1e-06,-0.039986,0.284652
249,19.958521,LONG,0.005999,0.119728,1e-06,0.119727,0.404378
250,19.958918,LONG,0.005699,0.113741,0.0,0.113741,0.518119
251,19.956039,LONG,0.00264,0.052675,1e-06,0.052674,0.570793
252,19.957705,LONG,0.00112,0.022347,1e-06,0.022346,0.593139
253,19.930101,LONG,0.000658,0.013115,1.4e-05,0.013102,0.606241
254,19.935791,LONG,-0.001646,-0.032814,3e-06,-0.032817,0.573424
255,19.941725,LONG,0.003815,0.076068,3e-06,0.076066,0.64949
256,19.938263,LONG,0.002295,0.045755,2e-06,0.045754,0.695243
257,19.949423,LONG,0.001309,0.026114,6e-06,0.026108,0.721351
258,19.948166,LONG,-0.003013,-0.060108,1e-06,-0.060109,0.661242
259,19.948439,LONG,-0.001116,-0.02226,0.0,-0.02226,0.638982
260,19.953951,LONG,-0.001446,-0.028852,3e-06,-0.028855,0.610127
261,19.848133,LONG,-0.000724,-0.014365,5.3e-05,-0.014418,0.595709
262,19.877142,LONG,-0.004816,-0.095737,1.5e-05,-0.095751,0.499957
263,19.937737,LONG,0.003367,0.067137,3e-05,0.067107,0.567064
264,19.938162,LONG,0.014852,0.29612,0.0,0.29612,0.863184
265,19.948915,LONG,0.016105,0.321287,5e-06,0.321282,1.184466
266,19.039562,LONG,-0.000703,-0.013389,0.000455,-0.013844,1.170622
267,-19.873859,SHORT,-0.004487,0.089166,0.019457,0.06971,1.240332
268,-19.408579,SHORT,0.001541,-0.0299,0.000233,-0.030132,1.210199
269,-19.946634,SHORT,-0.001541,0.030729,0.000269,0.030459,1.240659
270,-19.945057,SHORT,0.001925,-0.0384,1e-06,-0.038401,1.202258
271,-19.946669,SHORT,-0.000128,0.002558,1e-06,0.002557,1.204815
272,-19.944061,SHORT,-0.000641,0.012793,1e-06,0.012792,1.217607
273,-19.914207,SHORT,-0.001991,0.039651,1.5e-05,0.039636,1.257242
274,-19.902626,SHORT,0.004938,-0.098285,6e-06,-0.098291,1.158952
275,-19.9135,SHORT,0.001662,-0.033096,5e-06,-0.033101,1.125851
276,-19.924952,SHORT,0.001659,-0.03306,6e-06,-0.033066,1.092785
277,-14.591406,SHORT,-0.000574,0.008376,0.002667,0.005709,1.098494
278,-6.858022,SHORT,-0.001021,0.007004,0.003867,0.003138,1.101632
279,17.829554,LONG,0.004651,0.082931,0.012344,0.070587,1.172219
280,19.829973,LONG,-0.0021,-0.041642,0.001,-0.042643,1.129576
281,-19.945984,SHORT,-0.002041,0.040701,0.019888,0.020813,1.150389
282,-19.8123,SHORT,0.000574,-0.011379,6.7e-05,-0.011446,1.138944
283,-19.873163,SHORT,-0.001341,0.026642,3e-05,0.026612,1.165555
284,-19.83873,SHORT,-0.000319,0.006338,1.7e-05,0.00632,1.171876
285,-13.747079,SHORT,-0.000575,0.007908,0.003046,0.004863,1.176738
286,14.185655,LONG,0.003829,0.054317,0.013966,0.04035,1.217088
287,16.768848,LONG,0.001591,0.026681,0.001292,0.025389,1.242478
288,-4.847296,SHORT,-0.000254,0.001233,0.010808,-0.009575,1.232903
289,19.950542,LONG,-0.000127,-0.002538,0.012399,-0.014937,1.217966
290,19.945435,LONG,-0.000827,-0.016502,3e-06,-0.016505,1.201461
291,19.950394,LONG,-0.003061,-0.061065,2e-06,-0.061067,1.140393
292,19.956854,LONG,0.001978,0.039472,3e-06,0.039469,1.179862
293,19.958544,LONG,-0.000127,-0.002544,1e-06,-0.002545,1.177317
294,19.958462,LONG,-0.002809,-0.05606,0.0,-0.05606,1.121257
295,19.960154,LONG,-0.001151,-0.022981,1e-06,-0.022982,1.098276
296,19.961063,LONG,0.000384,0.007664,0.0,0.007663,1.105939
297,19.959784,LONG,0.000831,0.016593,1e-06,0.016593,1.122531
298,19.959457,LONG,0.00249,0.049696,0.0,0.049696,1.172228
299,19.958858,LONG,0.000128,0.002545,0.0,0.002545,1.174772
300,19.956799,LONG,-0.003001,-0.05989,1e-06,-0.059891,1.114881
301,-19.535307,SHORT,-0.002177,0.04252,0.019746,0.022774,1.137655
302,-15.111015,SHORT,-0.005204,0.078645,0.002212,0.076433,1.214088
303,16.214758,LONG,-0.002128,-0.034507,0.015663,-0.05017,1.163918
304,19.943872,LONG,0.00682,0.136014,0.001865,0.134149,1.298067
305,19.961325,LONG,0.002753,0.05496,9e-06,0.054951,1.353018
306,19.960566,LONG,-0.002241,-0.044722,0.0,-0.044722,1.308296
307,19.95859,LONG,-0.002824,-0.056359,1e-06,-0.05636,1.251936
308,19.957582,LONG,-0.001544,-0.030807,1e-06,-0.030807,1.221129
309,-19.616381,SHORT,-0.001095,0.021477,0.019787,0.00169,1.222819
310,-15.192705,SHORT,-0.002904,0.044118,0.002212,0.041906,1.264725
311,-18.022486,SHORT,0.003677,-0.066266,0.001415,-0.067681,1.197044
312,-18.740061,SHORT,0.002636,-0.049406,0.000359,-0.049765,1.147279
313,19.982773,LONG,0.004996,0.099844,0.019361,0.080482,1.227761
314,19.946907,LONG,-0.001791,-0.03572,1.8e-05,-0.035738,1.192024
315,19.949083,LONG,0.004853,0.096816,1e-06,0.096815,1.288838
316,19.935892,LONG,-0.000765,-0.015245,7e-06,-0.015252,1.273586
317,-19.912451,SHORT,-0.003193,0.063573,0.019924,0.043649,1.317236
318,-19.468168,SHORT,0.001789,-0.034831,0.000222,-0.035053,1.282182
319,-19.723673,SHORT,0.001658,-0.032711,0.000128,-0.032839,1.249343
320,-19.493637,SHORT,-0.000255,0.00497,0.000115,0.004855,1.254199
321,-19.880339,SHORT,-0.002362,0.046949,0.000193,0.046756,1.300954
322,-19.711241,SHORT,0.006433,-0.126809,8.5e-05,-0.126894,1.17406
323,-19.898808,SHORT,-0.000953,0.01896,9.4e-05,0.018866,1.192927
324,-19.647997,SHORT,-0.000254,0.004995,0.000125,0.00487,1.197797
325,19.892111,LONG,0.000763,0.015168,0.01977,-0.004602,1.193195
326,19.933523,LONG,-0.000508,-0.010132,2.1e-05,-0.010153,1.183042
327,19.939108,LONG,-0.001272,-0.02536,3e-06,-0.025363,1.15768
328,19.945951,LONG,0.002415,0.048173,3e-06,0.048169,1.205849
329,-19.913818,SHORT,-0.002606,0.051897,0.01993,0.031967,1.237816
330,-19.538057,SHORT,0.001272,-0.024854,0.000188,-0.025042,1.212774
331,-19.788658,SHORT,0.00349,-0.069062,0.000125,-0.069187,1.143587
332,-19.883934,SHORT,-0.002156,0.04287,4.8e-05,0.042822,1.186409
333,19.982061,LONG,0.003675,0.073436,0.019933,0.053503,1.239911
334,19.95282,LONG,-0.000127,-0.002524,1.5e-05,-0.002539,1.237372
335,19.952103,LONG,0.001264,0.025225,0.0,0.025225,1.262598
336,19.950775,LONG,-0.004876,-0.097287,1e-06,-0.097288,1.16531
337,19.947573,LONG,0.001332,0.026576,2e-06,0.026574,1.191884
338,19.946692,LONG,-0.004066,-0.0811,0.0,-0.0811,1.110784
339,19.954538,LONG,0.000827,0.016507,4e-06,0.016503,1.127286
340,19.955458,LONG,0.002858,0.057036,0.0,0.057035,1.184322
341,19.955414,LONG,-0.002922,-0.058305,0.0,-0.058305,1.126017
342,19.958241,LONG,-0.001209,-0.024136,1e-06,-0.024137,1.10188
343,19.958981,LONG,0.001209,0.024137,0.0,0.024136,1.126016
344,19.957247,LONG,-0.002165,-0.043209,1e-06,-0.043209,1.082806
345,19.934361,LONG,-0.001595,-0.031794,1.1e-05,-0.031806,1.051001
346,19.94236,LONG,0.000255,0.005093,4e-06,0.005089,1.056089
347,19.945419,LONG,0.000702,0.014,2e-06,0.013998,1.070088
348,19.934782,LONG,-0.024342,-0.485249,5e-06,-0.485255,0.584833
349,19.967348,LONG,-0.000654,-0.013055,1.6e-05,-0.013071,0.571762
350,19.960958,LONG,0.004828,0.096373,3e-06,0.09637,0.668132
351,19.959229,LONG,-0.004959,-0.098976,1e-06,-0.098977,0.569155
352,19.960218,LONG,-0.006694,-0.133619,0.0,-0.133619,0.435536
353,19.954912,LONG,-0.007867,-0.156986,3e-06,-0.156989,0.278548
354,19.955597,LONG,-0.013968,-0.278749,0.0,-0.27875,-0.000202
355,19.955797,LONG,0.012441,0.248266,0.0,0.248266,0.248064
356,19.947287,LONG,-0.003729,-0.074391,4e-06,-0.074395,0.173669
357,19.961081,LONG,0.013585,0.27117,7e-06,0.271163,0.444832
358,19.958704,LONG,-0.004883,-0.09745,1e-06,-0.097451,0.347381
359,19.958418,LONG,-0.000728,-0.014526,0.0,-0.014526,0.332854
360,19.957701,LONG,0.003436,0.068574,0.0,0.068574,0.401428
