step,position,action,market_return,gross_pnl,cost,net_pnl,cumul_net_pnl
6622,-14.954206,SHORT,-0.000751,0.011229,0.002476,0.008753,18.468352
6623,18.86414,LONG,0.000644,0.012142,0.016909,-0.004767,18.463585
6624,15.224542,LONG,0.001554,0.023655,0.00182,0.021835,18.48542
6625,19.242733,LONG,0.000749,0.014417,0.002009,0.012408,18.497828
6626,19.013041,LONG,0.0,0.0,0.000115,-0.000115,18.497713
6627,18.864904,LONG,-0.005095,-0.096118,7.4e-05,-0.096192,18.401521
6628,19.205919,LONG,0.000376,0.007227,0.000171,0.007057,18.408578
6629,15.491611,LONG,-0.002476,-0.03835,0.001857,-0.040207,18.368371
6630,16.402912,LONG,-0.00562,-0.092176,0.000456,-0.092632,18.275739
6631,18.52562,LONG,0.00065,0.012042,0.001061,0.010981,18.28672
6632,17.706867,LONG,0.002974,0.052658,0.000409,0.052248,18.338968
6633,19.303726,LONG,-0.002,-0.0386,0.000798,-0.039399,18.29957
6634,19.303591,LONG,-0.001137,-0.021942,0.0,-0.021942,18.277627
6635,19.269285,LONG,-0.002494,-0.048066,1.7e-05,-0.048083,18.229544
6636,19.294485,LONG,0.000814,0.015707,1.3e-05,0.015695,18.245239
6637,19.074951,LONG,-0.000434,-0.00828,0.00011,-0.00839,18.236849
6638,19.09741,LONG,0.001573,0.030035,1.1e-05,0.030023,18.266872
6639,18.865473,LONG,0.000163,0.003067,0.000116,0.002951,18.269823
6640,18.478565,LONG,-0.002658,-0.049122,0.000193,-0.049316,18.220507
6641,18.79978,LONG,-0.000706,-0.013281,0.000161,-0.013442,18.207065
6642,18.80607,LONG,-0.000326,-0.006135,3e-06,-0.006138,18.200927
6643,18.810255,LONG,-0.001742,-0.032762,2e-06,-0.032764,18.168163
6644,18.823473,LONG,0.003046,0.057336,7e-06,0.057329,18.225492
6645,19.039331,LONG,-0.002501,-0.047624,0.000108,-0.047732,18.17776
6646,18.472742,LONG,0.00299,0.055234,0.000283,0.054951,18.23271
6647,16.599674,LONG,0.003414,0.056671,0.000937,0.055735,18.288445
6648,-19.826975,SHORT,0.002593,-0.051418,0.018213,-0.069631,18.218814
6649,-19.861908,SHORT,-0.007311,0.14521,1.7e-05,0.145192,18.364006
6650,-19.866356,SHORT,0.007419,-0.147386,2e-06,-0.147388,18.216618
6651,-19.88055,SHORT,0.004629,-0.09203,7e-06,-0.092037,18.124581
6652,-19.858303,SHORT,-0.008359,0.165991,1.1e-05,0.16598,18.290561
6653,-19.846945,SHORT,0.000162,-0.003224,6e-06,-0.00323,18.287331
6654,-19.856594,SHORT,-0.010286,0.204247,5e-06,0.204242,18.491573
6655,-6.153262,SHORT,0.001367,-0.00841,0.006852,-0.015261,18.476312
6656,12.677658,LONG,0.000874,0.011076,0.009415,0.001661,18.477972
6657,-19.934313,SHORT,-0.008992,0.179245,0.016306,0.162939,18.640911
6658,-19.86874,SHORT,0.001706,-0.033894,3.3e-05,-0.033926,18.606985
6659,-19.883978,SHORT,-0.001651,0.032824,8e-06,0.032817,18.639802
6660,-19.832861,SHORT,-0.001323,0.026231,2.6e-05,0.026205,18.666007
6661,0.0,FLAT,-0.002485,-0.0,0.009916,-0.009916,18.656091
6662,17.320568,LONG,-0.002713,-0.046982,0.00866,-0.055642,18.600449
6663,10.977674,LONG,0.000222,0.002434,0.003171,-0.000738,18.599711
6664,-0.771011,SHORT,0.003264,-0.002517,0.005874,-0.008391,18.59132
6665,19.471115,LONG,0.000387,0.007528,0.010121,-0.002594,18.588726
6666,19.02656,LONG,0.000221,0.004202,0.000222,0.00398,18.592706
6667,18.971577,LONG,0.002646,0.050206,2.7e-05,0.050178,18.642884
6668,18.907387,LONG,-0.00342,-0.064655,3.2e-05,-0.064687,18.578197
6669,18.906942,LONG,0.005894,0.111441,0.0,0.111441,18.689638
6670,18.872522,LONG,0.0,0.0,1.7e-05,-1.7e-05,18.689621
6671,18.429396,LONG,-0.005618,-0.103536,0.000222,-0.103758,18.585863
6672,18.762421,LONG,-0.005039,-0.094542,0.000167,-0.094709,18.491155
6673,-19.924398,SHORT,-0.000444,0.00885,0.019343,-0.010493,18.480662
6674,-19.877144,SHORT,0.000722,-0.014346,2.4e-05,-0.014369,18.466292
6675,-19.871908,SHORT,0.000721,-0.014332,3e-06,-0.014334,18.451958
6676,-19.876026,SHORT,-0.000721,0.014335,2e-06,0.014333,18.466291
6677,19.305,LONG,0.003103,0.059904,0.019591,0.040313,18.506604
6678,18.176844,LONG,0.000387,0.007038,0.000564,0.006474,18.513078
6679,-18.048544,SHORT,0.001879,-0.033905,0.018113,-0.052018,18.46106
6680,-19.487547,SHORT,-0.001768,0.034453,0.00072,0.033734,18.494793
6681,-18.63908,SHORT,0.001381,-0.02575,0.000424,-0.026174,18.46862
6682,-19.48135,SHORT,0.002537,-0.049423,0.000421,-0.049844,18.418775
6683,-19.645798,SHORT,0.000551,-0.010818,8.2e-05,-0.0109,18.407875
6684,-19.679415,SHORT,-0.00237,0.04664,1.7e-05,0.046623,18.454498
6685,-19.229706,SHORT,0.00259,-0.049808,0.000225,-0.050033,18.404465
6686,-19.210688,SHORT,-0.005353,0.102836,1e-05,0.102827,18.507292
6687,13.652578,LONG,0.000996,0.013591,0.016432,-0.00284,18.504451
6688,18.076721,LONG,-0.005543,-0.100204,0.002212,-0.102416,18.402035
6689,18.421438,LONG,0.001944,0.035805,0.000172,0.035632,18.437668
6690,18.292294,LONG,0.00371,0.067867,6.5e-05,0.067803,18.505471
6691,-14.438737,SHORT,0.001878,-0.027109,0.016366,-0.043475,18.461996
6692,-19.752245,SHORT,0.001268,-0.025048,0.002657,-0.027704,18.434292
6693,-19.824867,SHORT,-0.002427,0.048121,3.6e-05,0.048085,18.482377
6694,-19.8232,SHORT,-0.004983,0.098787,1e-06,0.098786,18.581163
6695,-1.220421,SHORT,0.006143,-0.007497,0.009301,-0.016798,18.564365
6696,-19.743309,SHORT,0.00325,-0.06416,0.009261,-0.073421,18.490943
6697,14.595301,LONG,0.00022,0.00321,0.017169,-0.013959,18.476984
6698,-19.663046,SHORT,0.004881,-0.095978,0.017129,-0.113107,18.363877
6699,-19.605989,SHORT,0.002295,-0.045,2.9e-05,-0.045028,18.318849
6700,-19.758955,SHORT,-0.003554,0.07023,7.6e-05,0.070154,18.389002
6701,-19.819284,SHORT,-5.5e-05,0.001086,3e-05,0.001056,18.390058
6702,-19.796343,SHORT,0.003172,-0.062801,1.1e-05,-0.062812,18.327245
6703,-19.820004,SHORT,-0.005256,0.104179,1.2e-05,0.104167,18.431413
6704,-19.766958,SHORT,-0.003189,0.063039,2.7e-05,0.063012,18.494425
6705,-19.840513,SHORT,0.000496,-0.009832,3.7e-05,-0.009868,18.484556
6706,-19.837589,SHORT,0.004723,-0.093687,1e-06,-0.093688,18.390868
6707,-19.854496,SHORT,0.001205,-0.023916,8e-06,-0.023924,18.366944
6708,-19.833366,SHORT,0.000602,-0.011934,1.1e-05,-0.011945,18.354999
6709,-19.568617,SHORT,-0.000164,0.003211,0.000132,0.003078,18.358077
6710,-19.718054,SHORT,0.002295,-0.045245,7.5e-05,-0.045319,18.312758
6711,-19.489517,SHORT,-0.001037,0.020218,0.000114,0.020104,18.332861
6712,-19.346035,SHORT,-5.5e-05,0.001057,7.2e-05,0.000985,18.333847
6713,15.499649,LONG,0.002891,0.044813,0.017423,0.02739,18.361236
6714,-18.493116,SHORT,0.000653,-0.012084,0.016996,-0.029081,18.332156
6715,-18.182396,SHORT,0.00049,-0.008906,0.000155,-0.009061,18.323094
6716,-1.408658,SHORT,-0.006605,0.009305,0.008387,0.000918,18.324012
6717,5.422659,LONG,0.001532,0.00831,0.003416,0.004894,18.328906
6718,16.314137,LONG,0.004202,0.068553,0.005446,0.063107,18.392013
6719,-15.530036,SHORT,0.001415,-0.021973,0.015922,-0.037895,18.354118
6720,-19.776186,SHORT,-0.000544,0.010757,0.002123,0.008634,18.362752
6721,-13.614467,SHORT,0.00049,-0.006665,0.003081,-0.009746,18.353006
6722,-15.496288,SHORT,0.003637,-0.056361,0.000941,-0.057302,18.295704
6723,-15.529696,SHORT,0.002003,-0.031104,1.7e-05,-0.031121,18.264583
6724,-19.632378,SHORT,-0.001569,0.030813,0.002051,0.028761,18.293344
6725,-19.826593,SHORT,-0.004995,0.099042,9.7e-05,0.098945,18.392289
6726,-19.839504,SHORT,-0.002889,0.057319,6e-06,0.057313,18.449602
6727,-19.832666,SHORT,-0.001092,0.021666,3e-06,0.021662,18.471264
6728,-19.815836,SHORT,-0.00175,0.034685,8e-06,0.034676,18.50594
6729,19.583828,LONG,0.00104,0.02036,0.0197,0.00066,18.506601
6730,19.262901,LONG,-0.004495,-0.08658,0.00016,-0.08674,18.419861
6731,19.34918,LONG,-0.001319,-0.025528,4.3e-05,-0.025571,18.394289
6732,19.355907,LONG,-0.003361,-0.065058,3e-06,-0.065062,18.329228
6733,19.166311,LONG,-0.000442,-0.008465,9.5e-05,-0.00856,18.320668
6734,19.271086,LONG,-0.004649,-0.089593,5.2e-05,-0.089646,18.231022
6735,19.238682,LONG,-0.001166,-0.022426,1.6e-05,-0.022442,18.20858
6736,19.281263,LONG,-0.000167,-0.003213,2.1e-05,-0.003234,18.205346
6737,18.743689,LONG,-0.00267,-0.050044,0.000269,-0.050313,18.155033
6738,18.804157,LONG,-0.005753,-0.108188,3e-05,-0.108218,18.046815
6739,19.027433,LONG,-0.00185,-0.035207,0.000112,-0.035319,18.011496
6740,18.995613,LONG,0.000561,0.010658,1.6e-05,0.010642,18.022138
6741,19.249065,LONG,0.000449,0.008636,0.000127,0.008509,18.030647
6742,19.329277,LONG,0.001177,0.022745,4e-05,0.022705,18.053351
6743,19.352434,LONG,0.0,0.0,1.2e-05,-1.2e-05,18.05334
6744,19.274763,LONG,0.009253,0.178352,3.9e-05,0.178313,18.231653
6745,19.031557,LONG,-0.000499,-0.009506,0.000122,-0.009628,18.222025
6746,19.103672,LONG,0.055498,1.060212,3.6e-05,1.060176,19.282202
6747,-19.851391,SHORT,-0.006586,0.130743,0.019478,0.111265,19.393467
6748,-19.804314,SHORT,0.008108,-0.160571,2.4e-05,-0.160594,19.232873
6749,-19.800663,SHORT,0.004865,-0.096324,2e-06,-0.096325,19.136547
6750,-19.802473,SHORT,0.006242,-0.123611,1e-06,-0.123612,19.012935
6751,-19.820639,SHORT,0.005688,-0.11274,9e-06,-0.112749,18.900186
6752,-19.816223,SHORT,0.005297,-0.104964,2e-06,-0.104966,18.79522
6753,-19.831856,SHORT,-0.007827,0.155216,8e-06,0.155209,18.950429
6754,-19.831825,SHORT,0.017321,-0.343514,0.0,-0.343514,18.606915
6755,-19.827126,SHORT,-0.002289,0.045381,2e-06,0.045379,18.652294
6756,-19.832047,SHORT,-0.001937,0.038413,2e-06,0.03841,18.690704
6757,-19.84115,SHORT,-0.005833,0.11574,5e-06,0.115735,18.806439
6758,-19.839767,SHORT,0.011785,-0.233811,1e-06,-0.233811,18.572628
6759,-19.846846,SHORT,0.003594,-0.071339,4e-06,-0.071343,18.501285
6760,-19.842804,SHORT,-0.005625,0.111621,2e-06,0.111619,18.612904
6761,-19.833324,SHORT,0.000457,-0.009069,5e-06,-0.009074,18.60383
6762,-19.833158,SHORT,0.00066,-0.013093,0.0,-0.013093,18.590737
6763,-19.832577,SHORT,-0.00305,0.060499,0.0,0.060499,18.651236
6764,-19.823179,SHORT,0.003152,-0.062483,5e-06,-0.062488,18.588748
6765,-18.209463,SHORT,-0.001016,0.018495,0.000807,0.017688,18.606436
6766,-6.982876,SHORT,0.001625,-0.011344,0.005613,-0.016958,18.589479
6767,-16.25757,SHORT,0.004959,-0.080622,0.004637,-0.085259,18.50422
6768,-0.604758,SHORT,0.000606,-0.000366,0.007826,-0.008193,18.496027
6769,-19.187077,SHORT,0.003676,-0.070528,0.009291,-0.07982,18.416207
6770,-16.432011,SHORT,-0.000905,0.014873,0.001378,0.013495,18.429703
6771,-19.576468,SHORT,0.000402,-0.007877,0.001572,-0.009449,18.420253
6772,-19.661077,SHORT,-0.000553,0.010879,4.2e-05,0.010836,18.43109
6773,-17.292873,SHORT,0.004418,-0.076398,0.001184,-0.077582,18.353507
6774,9.923588,LONG,0.004797,0.047607,0.013608,0.033999,18.387506
6775,16.981234,LONG,0.005965,0.101285,0.003529,0.097756,18.485263
6776,-17.281782,SHORT,-0.003276,0.056617,0.017132,0.039485,18.524748
6777,-19.847012,SHORT,-0.004585,0.090992,0.001283,0.089709,18.614457
6778,-19.842112,SHORT,-0.003853,0.076459,2e-06,0.076457,18.690913
6779,-19.834406,SHORT,-0.001104,0.021891,4e-06,0.021887,18.712801
6780,-19.822454,SHORT,-0.000351,0.006966,6e-06,0.00696,18.719761
6781,19.445953,LONG,0.001455,0.028296,0.019634,0.008662,18.728423
6782,18.990726,LONG,-0.001405,-0.02668,0.000228,-0.026908,18.701515
6783,19.094818,LONG,0.003509,0.066996,5.2e-05,0.066944,18.768459
6784,19.15428,LONG,5e-05,0.000958,3e-05,0.000929,18.769388
6785,18.218098,LONG,0.004044,0.073682,0.000468,0.073214,18.842602
6786,18.253971,LONG,-0.007553,-0.13787,1.8e-05,-0.137888,18.704714
6787,18.608786,LONG,0.002758,0.051317,0.000177,0.051139,18.755853
6788,18.879408,LONG,-0.004215,-0.079572,0.000135,-0.079707,18.676146
6789,-19.935762,SHORT,-0.00156,0.031099,0.019408,0.011691,18.687837
6790,-19.713581,SHORT,-0.000302,0.005958,0.000111,0.005846,18.693683
6791,-19.654776,SHORT,-0.004797,0.094287,2.9e-05,0.094257,18.787941
6792,-9.081746,SHORT,-0.0036,0.032697,0.005287,0.027411,18.815351
6793,19.522049,LONG,0.004916,0.095961,0.014302,0.081659,18.89701
6794,19.164289,LONG,0.000404,0.007749,0.000179,0.00757,18.90458
6795,19.175581,LONG,-0.00654,-0.125404,6e-06,-0.12541,18.77917
6796,19.22714,LONG,0.000305,0.005867,2.6e-05,0.005841,18.785011
6797,19.271181,LONG,0.004768,0.091889,2.2e-05,0.091867,18.876878
6798,19.273861,LONG,0.001466,0.028264,1e-06,0.028263,18.905141
6799,19.26186,LONG,0.001414,0.027233,6e-06,0.027227,18.932368
6800,19.169722,LONG,-0.001919,-0.036792,4.6e-05,-0.036838,18.89553
6801,15.646668,LONG,0.00197,0.03082,0.001762,0.029058,18.924589
6802,17.205715,LONG,0.00438,0.075363,0.00078,0.074584,18.999172
6803,15.682506,LONG,0.004261,0.066823,0.000762,0.066061,19.065233
6804,-19.514021,SHORT,0.022016,-0.429618,0.017598,-0.447217,18.618017
6805,-15.193776,SHORT,0.001565,-0.023773,0.00216,-0.025933,18.592084
6806,-19.775574,SHORT,0.009966,-0.19708,0.002291,-0.199371,18.392713
6807,-19.710258,SHORT,0.00338,-0.066627,3.3e-05,-0.06666,18.326053
6808,-19.762543,SHORT,0.002985,-0.058981,2.6e-05,-0.059007,18.267046
6809,-19.82505,SHORT,-0.002021,0.040062,3.1e-05,0.040031,18.307077
6810,-19.820009,SHORT,-0.00386,0.076514,3e-06,0.076512,18.383588
6811,-19.826384,SHORT,-0.003875,0.076835,3e-06,0.076832,18.460421
6812,-19.757652,SHORT,0.001843,-0.036407,3.4e-05,-0.036442,18.423979
6813,-6.015722,SHORT,0.001017,-0.006117,0.006871,-0.012988,18.410991
6814,-5.359944,SHORT,0.002369,-0.012696,0.000328,-0.013024,18.397967
6815,-15.690452,SHORT,-0.006685,0.104897,0.005165,0.099732,18.497699
6816,13.834146,LONG,0.000583,0.008067,0.014762,-0.006695,18.491003
6817,-19.930071,SHORT,-0.002724,0.054292,0.016882,0.03741,18.528414
6818,-19.851963,SHORT,-0.003905,0.077513,3.9e-05,0.077474,18.605887
6819,-19.767597,SHORT,-0.010174,0.201122,4.2e-05,0.20108,18.806967
6820,7.030125,LONG,0.005272,0.037064,0.013399,0.023665,18.830632
6821,19.240259,LONG,0.002111,0.040614,0.006105,0.034509,18.865141
6822,19.119137,LONG,0.0,0.0,6.1e-05,-6.1e-05,18.86508
6823,19.088404,LONG,-0.000491,-0.009363,1.5e-05,-0.009378,18.855702
6824,19.011332,LONG,0.002401,0.04565,3.9e-05,0.045611,18.901313
6825,19.057955,LONG,0.001174,0.022374,2.3e-05,0.022351,18.923664
6826,19.082325,LONG,-0.00495,-0.094456,1.2e-05,-0.094468,18.829196
6827,19.104263,LONG,-0.000885,-0.016902,1.1e-05,-0.016913,18.812283
6828,19.193285,LONG,-0.002758,-0.052926,4.5e-05,-0.052971,18.759312
6829,-19.892151,SHORT,-0.003458,0.06878,0.019543,0.049237,18.80855
6830,12.37129,LONG,0.004246,0.052532,0.016132,0.0364,18.84495
6831,-11.805739,SHORT,-0.001874,0.022124,0.012089,0.010036,18.854986
6832,-19.437731,SHORT,-0.001185,0.023042,0.003816,0.019226,18.874212
6833,-19.744957,SHORT,-0.001286,0.025388,0.000154,0.025234,18.899446
6834,-18.677076,SHORT,0.001928,-0.036011,0.000534,-0.036545,18.862902
6835,-18.996105,SHORT,-4.9e-05,0.000938,0.00016,0.000779,18.86368
6836,-19.611828,SHORT,0.002713,-0.053205,0.000308,-0.053513,18.810167
6837,6.626299,LONG,-0.004443,-0.029442,0.013119,-0.042561,18.767607
6838,15.287932,LONG,0.001335,0.02041,0.004331,0.016079,18.783686
6839,16.580944,LONG,-0.002028,-0.033625,0.000647,-0.034272,18.749414
6840,17.311979,LONG,-0.003969,-0.068709,0.000366,-0.069074,18.68034
6841,19.17528,LONG,0.002135,0.040943,0.000932,0.040012,18.720351
6842,19.229025,LONG,0.001982,0.038115,2.7e-05,0.038088,18.75844
6843,19.076302,LONG,0.004643,0.088565,7.6e-05,0.088489,18.846928
6844,18.933439,LONG,-0.001134,-0.02147,7.1e-05,-0.021542,18.825387
6845,17.352848,LONG,0.000444,0.007703,0.00079,0.006912,18.832299
6846,18.180395,LONG,0.004723,0.085858,0.000414,0.085444,18.917743
6847,14.301403,LONG,-0.002998,-0.042879,0.001939,-0.044818,18.872925
6848,-19.67078,SHORT,-0.001823,0.035859,0.016986,0.018873,18.891798
6849,-19.859879,SHORT,-0.000444,0.008816,9.5e-05,0.008722,18.90052
6850,-19.844345,SHORT,-0.000345,0.006855,8e-06,0.006847,18.907367
6851,-19.840075,SHORT,0.002465,-0.048899,2e-06,-0.048901,18.858466
6852,-19.856966,SHORT,-4.9e-05,0.000978,8e-06,0.000969,18.859435
6853,18.990715,LONG,0.001328,0.025228,0.019424,0.005804,18.86524
6854,18.771006,LONG,0.000639,0.011995,0.00011,0.011885,18.877124
6855,17.692976,LONG,-0.003446,-0.060962,0.000539,-0.061501,18.815623
6856,18.669828,LONG,0.003789,0.070749,0.000488,0.07026,18.885883
6857,18.642084,LONG,-0.001081,-0.020157,1.4e-05,-0.02017,18.865713
6858,18.327766,LONG,0.00221,0.040511,0.000157,0.040354,18.906067
6859,17.855961,LONG,0.000981,0.017514,0.000236,0.017278,18.923345
6860,15.738151,LONG,0.001176,0.018504,0.001059,0.017445,18.94079
6861,-19.904175,SHORT,-0.000784,0.015598,0.017821,-0.002223,18.938567
6862,-19.454334,SHORT,0.000147,-0.002859,0.000225,-0.003084,18.935482
6863,-19.236988,SHORT,-9.8e-05,0.001885,0.000109,0.001776,18.937258
6864,-19.378248,SHORT,-0.000931,0.018048,7.1e-05,0.017977,18.955236
6865,-18.970901,SHORT,0.001274,-0.024174,0.000204,-0.024378,18.930858
6866,-19.539604,SHORT,-0.00314,0.061346,0.000284,0.061062,18.99192
6867,12.560471,LONG,0.002454,0.030819,0.01605,0.014769,19.006688
6868,13.718863,LONG,-0.00265,-0.036357,0.000579,-0.036937,18.969752
6869,19.179609,LONG,0.001915,0.036724,0.00273,0.033993,19.003745
6870,18.999138,LONG,0.000588,0.011179,9e-05,0.011089,19.014834
6871,18.617529,LONG,-0.003044,-0.056669,0.000191,-0.05686,18.957974
6872,19.148218,LONG,0.001278,0.024463,0.000265,0.024198,18.982172
6873,-17.744583,SHORT,-0.002212,0.039255,0.018446,0.020809,19.002981
6874,-3.037109,SHORT,0.001082,-0.003287,0.007354,-0.01064,18.992341
6875,17.642113,LONG,-0.001279,-0.022565,0.01034,-0.032904,18.959436
6876,15.475753,LONG,0.001033,0.015989,0.001083,0.014906,18.974343
6877,19.320858,LONG,0.001327,0.025635,0.001923,0.023713,18.998055
6878,18.969282,LONG,0.004312,0.0818,0.000176,0.081625,19.07968
6879,18.698114,LONG,-0.000293,-0.005487,0.000136,-0.005622,19.074058
6880,18.05139,LONG,-0.000391,-0.007065,0.000323,-0.007388,19.06667
6881,-19.916222,SHORT,-0.000783,0.015598,0.018984,-0.003385,19.063284
6882,-19.338505,SHORT,0.004495,-0.086928,0.000289,-0.087216,18.976068
6883,-19.611162,SHORT,0.003018,-0.059185,0.000136,-0.059321,18.916747
6884,-19.838791,SHORT,0.004994,-0.099067,0.000114,-0.099181,18.817566
6885,-19.780828,SHORT,-0.00276,0.054602,2.9e-05,0.054573,18.872139
6886,-19.801348,SHORT,0.002712,-0.053701,1e-05,-0.053711,18.818428
6887,-19.491158,SHORT,-0.002712,0.05286,0.000155,0.052705,18.871133
6888,-19.552456,SHORT,0.005754,-0.112509,3.1e-05,-0.11254,18.758593
6889,-18.751102,SHORT,0.003994,-0.074891,0.000401,-0.075291,18.683301
6890,-18.646755,SHORT,0.004839,-0.090226,5.2e-05,-0.090278,18.593023
6891,-19.732706,SHORT,0.010932,-0.215722,0.000543,-0.216265,18.376759
6892,-19.729704,SHORT,-0.007211,0.142278,2e-06,0.142276,18.519035
6893,-19.820868,SHORT,-0.005251,0.104087,4.6e-05,0.104041,18.623076
6894,-19.839382,SHORT,-0.004702,0.093281,9e-06,0.093272,18.716348
6895,-19.856312,SHORT,0.002833,-0.05626,8e-06,-0.056268,18.66008
6896,-19.860556,SHORT,-0.000384,0.007621,2e-06,0.007619,18.667698
6897,19.374838,LONG,0.003639,0.070511,0.019618,0.050894,18.718592
6898,18.200937,LONG,0.001385,0.025212,0.000587,0.024625,18.743217
6899,16.983234,LONG,0.001383,0.023493,0.000609,0.022884,18.766101
6900,18.771677,LONG,-0.004587,-0.086096,0.000894,-0.086991,18.67911
6901,19.003614,LONG,0.009437,0.179332,0.000116,0.179216,18.858326
6902,18.62402,LONG,-0.003659,-0.06815,0.00019,-0.06834,18.789986
6903,18.517424,LONG,-0.003243,-0.060047,5.3e-05,-0.0601,18.729886
6904,19.134356,LONG,0.001098,0.021009,0.000308,0.020701,18.750587
6905,-19.921743,SHORT,-0.004399,0.087639,0.019528,0.068111,18.818698
6906,-16.274088,SHORT,-0.000815,0.013264,0.001824,0.01144,18.830138
6907,10.112948,LONG,-0.0012,-0.012133,0.013194,-0.025327,18.804811
6908,17.27128,LONG,0.0,0.0,0.003579,-0.003579,18.801232
6909,-11.316936,SHORT,-0.003656,0.041376,0.014294,0.027082,18.828314
6910,17.979265,LONG,0.003224,0.057963,0.014648,0.043315,18.871629
6911,16.195211,LONG,-0.000384,-0.006225,0.000892,-0.007117,18.864512
6912,-19.855682,SHORT,-0.002888,0.057337,0.018025,0.039311,18.903823
6913,-5.63329,SHORT,-0.003331,0.018765,0.007111,0.011654,18.915477
6914,18.286671,LONG,0.002946,0.053864,0.01196,0.041904,18.957381
6915,13.577109,LONG,0.002023,0.027467,0.002355,0.025112,18.982493
6916,-4.667376,SHORT,0.00101,-0.004714,0.009122,-0.013836,18.968657
6917,19.605246,LONG,0.001057,0.020722,0.012136,0.008586,18.977243
6918,19.274094,LONG,-0.001394,-0.026859,0.000166,-0.027025,18.950218
6919,19.418331,LONG,0.003887,0.075487,7.2e-05,0.075415,19.025633
6920,19.268415,LONG,-0.000911,-0.017544,7.5e-05,-0.017619,19.008014
6921,18.14587,LONG,-0.001247,-0.022633,0.000561,-0.023195,18.984819
6922,18.720098,LONG,-0.003462,-0.064813,0.000287,-0.0651,18.919719
6923,18.957481,LONG,-0.005022,-0.095209,0.000119,-0.095327,18.824392
6924,19.278952,LONG,-0.005194,-0.100126,0.000161,-0.100287,18.724105
6925,15.982193,LONG,-0.002729,-0.043614,0.001648,-0.045262,18.678843
6926,18.582584,LONG,-0.001221,-0.022683,0.0013,-0.023983,18.654859
6927,18.265324,LONG,-0.002103,-0.038413,0.000159,-0.038572,18.616288
6928,17.481504,LONG,-0.002942,-0.051429,0.000392,-0.051821,18.564467
6929,19.401575,LONG,0.004752,0.092192,0.00096,0.091232,18.655699
6930,19.373297,LONG,0.000635,0.012304,1.4e-05,0.01229,18.667989
6931,19.397282,LONG,-0.002347,-0.045527,1.2e-05,-0.045539,18.62245
6932,19.377398,LONG,-0.001078,-0.020881,1e-05,-0.020891,18.601559
6933,19.328447,LONG,0.002203,0.042579,2.4e-05,0.042554,18.644114
6934,19.325012,LONG,0.002198,0.042478,2e-06,0.042476,18.68659
6935,19.266546,LONG,0.000683,0.013156,2.9e-05,0.013127,18.699717
6936,19.230396,LONG,-0.00039,-0.007503,1.8e-05,-0.007521,18.692196
6937,16.22941,LONG,-0.000878,-0.014256,0.0015,-0.015756,18.67644
6938,-19.574217,SHORT,-0.002297,0.044966,0.017902,0.027065,18.703504
6939,11.409829,LONG,0.005806,0.066247,0.015492,0.050755,18.75426
6940,11.017995,LONG,-0.001704,-0.018777,0.000196,-0.018973,18.735287
6941,19.205095,LONG,0.004667,0.089639,0.004094,0.085545,18.820832
6942,18.956772,LONG,0.007538,0.142905,0.000124,0.142781,18.963613
6943,13.331616,LONG,0.003892,0.051885,0.002813,0.049073,19.012685
6944,-18.970901,SHORT,-0.006736,0.127794,0.016151,0.111642,19.124328
6945,-19.826174,SHORT,-0.006733,0.133497,0.000428,0.13307,19.257397
6946,-19.845749,SHORT,0.004607,-0.091426,1e-05,-0.091436,19.165961
6947,-19.875149,SHORT,-0.003004,0.059708,1.5e-05,0.059694,19.225655
6948,-19.862188,SHORT,0.003633,-0.072158,6e-06,-0.072164,19.15349
6949,-10.061525,SHORT,-0.000677,0.006813,0.0049,0.001913,19.155403
6950,-19.72551,SHORT,0.008575,-0.169156,0.004832,-0.173988,18.981416
6951,-19.701397,SHORT,-0.002642,0.052049,1.2e-05,0.052037,19.033452
6952,-19.788307,SHORT,0.009049,-0.179072,4.3e-05,-0.179116,18.854337
6953,-19.762915,SHORT,-0.001622,0.032054,1.3e-05,0.032041,18.886377
6954,-19.795986,SHORT,0.00267,-0.052855,1.7e-05,-0.052871,18.833506
6955,-19.817377,SHORT,0.002995,-0.059357,1.1e-05,-0.059368,18.774138
6956,-19.823086,SHORT,0.005964,-0.118218,3e-06,-0.118221,18.655917
6957,-19.795906,SHORT,-0.002504,0.049573,1.4e-05,0.049559,18.705476
6958,-19.823267,SHORT,-0.003412,0.067637,1.4e-05,0.067623,18.773099
6959,-19.821571,SHORT,0.00038,-0.007526,1e-06,-0.007527,18.765572
6960,-19.305017,SHORT,-0.019502,0.376483,0.000258,0.376225,19.141797
6961,0.0,FLAT,-0.007577,-0.0,0.009653,-0.009653,19.132145
6962,17.9674,LONG,-0.013053,-0.234537,0.008984,-0.243521,18.888624
6963,18.888941,LONG,0.008215,0.155175,0.000461,0.154714,19.043338
6964,18.849382,LONG,0.006543,0.123337,2e-05,0.123318,19.166656
6965,19.108505,LONG,-0.008407,-0.160639,0.00013,-0.160769,19.005887
6966,19.132854,LONG,-0.000589,-0.011272,1.2e-05,-0.011284,18.994602
6967,19.205885,LONG,0.002355,0.045221,3.7e-05,0.045185,19.039787
6968,19.21525,LONG,0.002202,0.042319,5e-06,0.042314,19.082102
6969,18.909891,LONG,-0.000587,-0.011097,0.000153,-0.011249,19.070852
6970,18.389297,LONG,-0.001714,-0.031511,0.00026,-0.031771,19.039081
6971,18.386595,LONG,-0.012375,-0.227541,1e-06,-0.227542,18.811539
